MAT_NO,ORDER_NO,WHOLE_BACKLOG,FIN_CUT_TIME,SLAB_THICK,SLAB_LEN,SLAB_WIDTH,WIDTH_TOP_SLAB,WIDTH_BOT_SLAB,SLAB_WT,SLAB_DEST,BG_MAT_STATUS,STOCK_NO,ST_NO,QUALITY_GRADE,ORDER_STATUS,ORDER_TYPE_CODE,INNER_DELIVY_DATE,DELIVY_WEEK_FLAG,
1712564615500, ,10010000000000000,20170809204650,247,11.177,1550,1550,1550,33.53,01,09,H31,DT5431A1,1,,,,,
1712564715100, ,10010000000000000,20170809205506,247,9.871,1550,1445,1550,28.34,01,09,H31,DT5431A1, ,,,,,
1712564715200, ,10010000000000000,20170809210816,245,9.869,1450,1450,1450,27.78,01,09,H31,DT5431A1,1,,,,,
1712581110200,,10012000000H0H000,20170821125149,245,11.349,1650,0,0,35.9,01,09,H31,JU7210A6,1,,,,,
1712587020300,,10010000000000000,20170811183656,242,11.197,1642,0,0,35.12,01,09,H31,DQ0134D8,1,,,,,
1712587025200,,10011000000000000,20170811182907,242,11.199,1642,0,0,35,01,09,H31,DQ0134D8,1,,,,,
1712587025300,,10011000000000000,20170811183729,242,11.197,1642,0,0,35.25,01,09,H31,DQ0134D8,1,,,,,
1712593610400,,101100000JB000000,20170816121449,247,10.02,1000,1000,1000,19.21,01,09,H31,JT4421A8,1,,,,,
1712593615500,,101100000JB000000,20170816122525,247,8.615,1000,0,0,16.56,01,09,H31,JT4421A8,1,,,,,
1712593615600,,101100000JB000000,20170816123103,247,8.62,1000,0,0,16.53,01,09,H31,JT4421A8,1,,,,,
1712593615700,,101100000JB000000,20170816123634,247,8.621,1000,0,0,16.62,01,09,H31,JT4421A8,1,,,,,
1712593710100,,101100000JB000000,20170814081817,239,8.91,992,0,0,16.84,01,09,H31,JT4427A8,1,,,,,
1712593715100,,101100000JB000000,20170814081904,239,8.95,992,0,0,16.78,01,09,H31,JT4427A8,1,,,,,
1712594010800, ,101100000JB000000,20170814125451,243,10.17,990,0,0,19.34,01,09,H31,JT4427A8,1,,,,,
1712594015800, ,101100000JB000000,20170814125354,243,10.1,992,0,0,19.15,01,09,H31,JT4427A8,1,,,,,
1712597825400,L7EC011225,B00100110H0000000,20170815050116,242,8.85,1895,1850,1895,32.12,01,01,H31,DQ0159D1, ,43,QZA,20171130,C,
1712598120200,,10010005200000080,20170815052307,246,11.458,1746,0,0,38.7,01,09,H31,DP0180D9,1,,,,,
1712598120300, ,B00100110H0000000,20170815053500,242,11.458,1742,0,0,38.12,01,09,H31,AN6666Z3, ,,,,,
1712602310100,MK2BJ69025,10010020100000090,20170815135528,237,9.8,1392,1337,1392,24.87,01,10,H31,EU5410A6, ,43,QZA,20170930,A,
1712602310600, ,10010020000000000,20170815144012,239,9.5,1342,1325,1342,23.96,01,09,H31,DU5410A1, ,,,,,
1712602310600, ,10010020000000000,20170815144012,239,9.5,1342,1325,1342,23.96,01,09,H31,DU5410A1, ,,,,,
1712602315600, ,10010020000000000,20170815144026,239,9.15,1342,1325,1342,23.12,01,09,H31,DU5410A1, ,,,,,
1712602315600, ,10010020000000000,20170815144026,239,9.15,1342,1325,1342,23.12,01,09,H31,DU5410A1, ,,,,,
1712605210100, ,10010000000000000,20170816151101,239,8,1890,0,0,28.53,01,09,H31,JT4423A8,1,,,,,
1712605215100, ,10010000000000000,20170816151112,239,8,1890,0,0,28.5,01,09,H31,JT4423A8,1,,,,,
1712605215500,,10010000000000000,20170816154343,247,8.19,1900,1900,1900,30.03,01,09,H31,JT4423A8,1,,,,,
1712605510300,,10010000000000000,20170816172920,247,8.194,1900,1900,1900,29.87,01,09,H31,JT4423A8,1,,,,,
1712605910200, ,10012000000000000,20170815205550,247,10.511,1550,1550,1430,31.7,01,09,H31,JT5421E1, ,,,,,
1712606310500,,10012000000000000,20170816020424,223,9.5,1050,0,0,17.48,01,09,H31,JU5816A1,1,,,,,
1712608325100,,10010000000000000,20170817204646,242,11.054,1742,0,0,36.7,01,09,H31,AN4444Z1,1,,,,,
1712608425200,,10010000000000000,20170817220645,242,11.505,1742,0,0,38.28,01,09,H31,AN4444Z1,1,,,,,
1712608520100,,10010000000000000,20170817191329,242,11.497,1742,0,0,38.12,01,09,H31,AN4444Z1,1,,,,,
1712608620200,,10010000000000000,20170817201931,242,11.495,1742,0,0,38.2,01,09,H31,AN4444Z1,1,,,,,
1712608620300, ,10010000000000000,20170817203206,242,11.495,1742,0,0,38.2,01,09,H31,AN4444Z1,1,,,,,
1712608625200, ,10010000000000000,20170817202020,242,11.495,1742,0,0,38.2,01,09,H31,AN4444Z1,1,,,,,
1712609810100, ,101100000JB000000,20170816175812,247,10.876,1900,1795,1900,38.7,01,09,H31,JT4423A8, ,,,,,
1712609815100, ,101100000JB000000,20170816175728,245,10.873,1900,1795,1900,38.25,01,09,H31,JT4423A8, ,,,,,
1712613420100,,10010011020000000,20170821065536,242,9.692,1552,1397,1552,27.59,01,02,H31,DT0142D1, ,,,,,
1712614620100,,10010011100000000,20170817082911,242,10.5,1840,1685,1840,35.2,01,09,H31,DU3840D1, ,,,,,
1712614625100, ,10010011100000000,20170817082951,242,10.5,1840,1685,1840,35.56,01,09,H31,DU3840D1, ,,,,,
1712621320400,,10010011000000000,20170818192536,242,10.971,1842,1850,1850,39.21,01,09,H31,AN2233Z2,1,,,,,
1712621325400,,10010011000000000,20170818192608,242,10.971,1842,1850,1850,38.87,01,09,H31,AN2233Z2,1,,,,,
1712627110800,,100100020400000A0,20170830062844,242,9.4,942,0,0,16.81,01,09,H31,AV3946D5,1,,,,,
1712627115800, ,10010002040000040,20170830062846,242,8.95,942,0,0,16.09,01,09,H31,AV3946D5,1,,,,,
1712631625400,,200300050C0000000,20170819101129,242,8.084,1742,1750,1750,26.8,08,09,H99,DT0148D1,1,,,,,
1712633920600,,B0010011011000030,20170819222405,242,8.15,1542,0,0,24.4,01,09,H31,AN6666Z2,1,,,,,
1712641520300,,B0010011040000080,20170822004024,242,11.232,1542,0,0,33.43,01,09,H31,DQ0139D1,1,,,,,
1712641525400,,10010011H00000000,20170822005523,240,11.232,1542,0,0,32.62,01,09,H31,DQ0139D1,1,,,,,
1712641625100,L7EC011228,B0010011020000000,20170822010549,238,11.252,1542,0,0,32.09,01,11,H31,DQ0139D1,1,43,QZA,20171130,C,
1712641625200,L7EC011228,B0010011020000000,20170822011617,238,11.2,1542,0,0,32.34,01,11,H31,DQ0139D1,1,43,QZA,20171130,C,
1712647615100, ,10011000000000000,20170822091451,239,8,1592,1592,1520,23.25,01,09,H31,DT4552A1, ,,,,,
1712647615300,,10011000000000000,20170822093349,247,11.28,1600,1600,1600,35.15,01,09,H31,DT4552A1,1,,,,,
1712647615500,,10011000000000000,20170822094938,247,9.995,1600,1600,1600,31.12,01,09,H31,DT4552A1,1,,,,,
1712648115100, ,10011000000000000,20170822095822,247,10.895,1595,1395,1595,30.53,01,09,H31,DT4552A1, ,,,,,
1712648210400,,10011000000000000,20170822111406,239,8.113,1282,1290,1290,19.78,01,09,H31,DT4552A1,1,,,,,
1712648210700, ,10011000000000000,20170822113331,241,9.05,1295,0,0,22.46,01,09,H31,DT4552A1,1,,,,,
1712648215200,,10011000000000000,20170822105826,239,9.278,1292,1300,1300,22.78,01,09,H31,DT4552A1,1,,,,,
1712648215400,,10011000000000000,20170822111400,247,8.208,1300,1300,1300,20.75,01,09,H31,DT4552A1,1,,,,,
1712648215500, ,10011000000000000,20170822112050,247,8.208,1300,1300,1300,20.75,01,09,H31,DT4552A1,1,,,,,
1712654810100,,10012000000H0H000,20170823011126,238,8,1542,1437,1542,22.59,01,09,H31,JU8812A6,1,,,,,
1712654815100,,10012000000H0H000,20170823011133,239,8.86,1542,1439,1542,25.5,01,09,H31,JU8812A6,1,,,,,
1712655015500,,10012000000H0H000,20170823002005,247,11.175,1550,1550,1550,33.4,01,09,H31,JU8812A6,1,,,,,
1712655115200,,10012000000H0H000,20170823004200,247,11.185,1550,1550,1550,33.53,01,09,H31,JU8812A6,1,,,,,
1712655115400,,10012000000H0H000,20170823010209,239,9.11,1550,1550,1550,26.78,01,09,H31,JU8812A6,1,,,,,
1712659310300,,10011000000000000,20170825042718,247,11.477,1550,1550,1550,34.34,01,09,H31,AU4870A1,1,,,,,
1712660810100,,10012000000H0H000,20170824234737,239,10.16,1540,0,0,30.03,01,02,H31,JU9810A6,1,,,,,
1712660810400, ,10012000000H0H000,20170825002624,247,11.175,1540,0,0,33.45,01,02,H31,JU9810A6,1,,,,,
1712660815100,,10012000000H0H000,20170824234517,238,9.95,1892,0,0,35.71,01,02,H31,JU9810A6,1,,,,,
1712660815200, ,10012000000H0H000,20170825000015,247,11.333,1890,0,0,41.68,01,02,H31,JU9810A6,1,,,,,
1712660815300, ,10012000000H0H000,20170825001045,247,11.335,1890,0,0,41.56,01,02,H31,JU9810A6,1,,,,,
1712660910500, ,10012000000H0H000,20170825010502,239,9.251,1540,1525,1540,27.21,01,02,H31,JU9810A6, ,,,,,
1712660915100,,10012000000H0H000,20170825033628,247,10.865,1800,1800,1800,37.84,01,02,H31,JU9810A6,1,,,,,
1712660915200,,10012000000H0H000,20170825035754,247,8.297,1800,1800,1800,29.03,01,02,H31,JU9810A6,1,,,,,
1712660915300, ,10012000000H0H000,20170825052614,241,10.53,1794,0,0,36.15,01,02,H31,JU9810A6,1,,,,,
1712661820300,,10010005040060080,20170826165544,246,9.6,996,0,0,18.53,01,19,H31,AN4444Z1,1,,,,,
1712661820400,,10010005040060080,20170826170400,246,10.313,996,1000,1000,19.59,01,19,H31,AN4444Z1,1,,,,,
1712661820500,,10010005040060080,20170826171022,246,8.222,996,1000,1000,15.78,01,19,H31,AN4444Z1,1,,,,,
1712661820600,,10010005040060080,20170826171645,246,8.221,996,1000,1000,15.78,01,19,H31,AN4444Z1,1,,,,,
1712661820700,,10010005040060080,20170826172314,246,8.224,1046,1046,971,16.06,01,19,H31,AN4444Z1,1,,,,,
1712669325300, ,B0010011020000020,20170825165510,242,10.835,1592,0,0,33.09,01,09,H31,AN6666Z3, ,,,,,
1712669325500, ,10010000000000000,20170825171514,242,10.899,1592,0,0,33.43,01,09,H31,AN6666Z3, ,,,,,
1712670715400,,10010002300000300,20170828045212,247,10.353,1350,1350,1350,27.28,01,09,H31,AR3340E5,1,,,,,
1712670715500, ,10010011011000030,20170828045939,247,10.355,1350,1350,1350,27.25,01,09,H31,AR3340E5,1,,,,,
1712670715600, ,10010011011000030,20170828050706,247,10.355,1350,1350,1350,27.18,01,09,H31,AR3340E5,1,,,,,
1712673110100,,1001001701100000B,20170830113256,239,10.1,1042,0,0,20,01,09,H31,DU5120A1,1,,,,,
1712673110200,,1001001701100000B,20170830114128,239,11.427,1042,0,0,22.81,01,09,H31,DU5120A1,1,,,,,
1712673111000, ,1001001701100000B,20170830124350,239,9.9,1042,0,0,19.71,01,09,H31,DU5120A1,1,,,,,
1712673810500,I7A0030496,10010000000000000,20170827211815,247,10.333,1050,1050,930,19.87,01,01,H31,IT5422E1,3,43,QEA,20171021,A,
1712673810600, ,10010000000000000,20170827212843,247,10.337,1150,1150,1030,21.9,01,09,H31,IT5422E1, ,,,,,
1712676220200,,B00100110C0000000,20170827095852,244,11.268,1750,0,0,37.5,01,09,H31,DP0180D9,1,,,,,
1712678425400,,B00100110H0000000,20170826053155,242,10.691,1692,1700,1700,34.93,01,09,H31,DT0159D1,1,,,,,
1712679420100,,B0010011011000030,20170827050958,245,10.25,1895,0,0,37.68,01,02,H31,DT0159D1,1,,,,,
1712679720200, ,10010000000000000,20170827190201,246,10.8,1746,0,0,36.37,01,09,H31,AN4444Z1, ,,,,,
1712679725200, ,10010000000000000,20170827190225,246,10.9,1746,0,0,36.9,01,09,H31,AN4444Z1, ,,,,,
1712679820200,,10010000000000000,20170827195309,242,11.497,1742,0,0,37.87,01,09,H31,AN4444Z1,1,,,,,
1712679825200,,10010000000000000,20170827195319,242,11.499,1742,0,0,38.68,01,09,H31,AN4444Z1,1,,,,,
1712679825300,,10010000000000000,20170827200451,244,11.499,1744,0,0,38.78,01,09,H31,AN4444Z1,1,,,,,
1712679920300,,10010000000000000,20170827205000,244,10.9,1744,0,0,36.9,01,09,H31,AN4444Z1,1,,,,,
1712679925300,,10010000000000000,20170827204916,244,11.209,1744,0,0,37.78,01,09,H31,AN4444Z1,1,,,,,
1712680025100,,10010000000000000,20170827210051,242,11.42,1742,0,0,38.46,01,09,H31,AN4444Z1,1,,,,,
1712681025500, ,10010011020000000,20170829135121,242,10.788,1292,0,0,26.46,01,09,H31,MP0370D1,1,,,,,
1712684015800,,20010000000000000,20170828071059,247,9.656,1000,1000,1000,18.87,01,09,H31,AR4131E5,1,,,,,
1712684415400,,10013000000000000,20170829154928,243,8.11,1195,0,0,18.46,01,09,H31,DU6892A1,1,,,,,
1712684415500,,10013000000000000,20170829155551,243,8.117,1195,0,0,18.5,01,09,H31,DU6892A1,1,,,,,
1712685010100,,10011000000000000,20170901172735,237,8.35,1242,0,0,19.45,01,09,H31,DU6894A9,1,,,,,
1712685015100,,10011000000000000,20170901172828,237,8.65,1242,0,0,20.37,01,09,H31,DU6894A9,1,,,,,
1712685720700,M7DC004874,20030020100000030,20170828223646,246,9.23,1146,1146,1146,20.34,08,10,H33,AP1056E1,1,43,QZA,20171130,C,
1712686610400,,10014000000000000,20170829014230,247,10.399,1550,1550,1550,31.31,01,09,H31,GR5360C8,1,,,,,
1712686715600, ,10011000000000000,20170829011139,247,9.191,1550,1550,1446,26.9,01,09,H31,GR5360C8, ,,,,,
1712686815100, ,10015000000000000,20170828232742,239,9.7,1542,1387,1542,26.81,01,09,H31,GR5360C8, ,,,,,
1712686910100, ,10012000000000000,20170828213729,239,8.95,1246,1246,1180,20.96,01,09,H31,GT5437C5, ,,,,,
1712686915100, ,10012000000000000,20170828214009,239,8,1242,1242,1172,18.62,01,09,H31,GT5437C5, ,,,,,
1712688625200,,10010000000000000,20170829200609,242,11.27,1742,0,0,37.81,01,09,H31,DP0180D9,1,,,,,
1712688825300,L7EC011359,B00100110H0000000,20170829213535,242,8.307,1742,0,0,27.6,01,01,H33,DQ0159D1,1,3H,QZA,20171130,C,
1712688925400, ,10010000000000000,20170829224446,242,11.268,1742,0,0,37.84,01,09,H31,DQ0139D1,1,,,,,
1712691020300, ,10030002030100000,20170902011207,242,10.65,1342,1342,1342,27.2,08,09,H33,DT0118D1,1,,,,,
1712691025300, ,10030002030100000,20170902011237,242,10.649,1342,1342,1342,27.2,08,09,H33,DT0118D1,1,,,,,
1712691820100,I7W0044656,20020000000000000,20170831151804,242,10.053,1142,1142,1142,21.8,03,01,H32,DT3850D1,1,43,QMB,20170930,C,
1712693610100, ,10012000000H0H000,20170902124042,239,9.5,1750,1750,1710,31.15,01,02,H31,JV9311A1, ,,,,,
1712693610400, ,10012000000H0H000,20170902131709,239,8.95,1750,1725,1750,29.15,01,02,H31,JV9311A1, ,,,,,
1712694010100, ,10010000000000000,20170830234247,242,8.05,1645,1645,1605,25.25,01,09,H31,JU6810A8, ,,,,,
1712694015500, ,10010000000000000,20170831002138,239,8.15,1645,1620,1645,25.03,01,09,H31,JU6810A8, ,,,,,
1712694220200,,10020005H000000F0,20170912164338,246,10.366,996,946,996,19.3,03,02,H32,DT3851D1,1,,,,,
1712694225700,,10020005H000000F0,20170912172119,246,10.364,946,0,0,19,03,02,H32,DT3851D1,1,,,,,
1712694225800,,10020005H000000F0,20170912172847,246,10.363,946,0,0,19,03,02,H32,DT3851D1,1,,,,,
1712694325500,,10020000000000000,20170912180639,245,9.887,950,0,0,18.1,03,09,H32,DT3850D9,1,,,,,
1712694325600,X9E0001524,20030020000000000,20170912181357,245,9.4,950,0,0,17.2,08,10,H32,DT3850D9,3,49,QZA,20190228,C,
1712694325700,,10020005H000000F0,20170912182100,246,9.4,946,0,0,17.25,03,02,H32,DT3851D1,1,,,,,
1712694425100,,10020005H000000F0,20170912183600,246,9.48,946,0,0,17.35,03,02,H32,DT3851D1,1,,,,,
1712694425800, ,10020000000000000,20170912194100,242,5,992,0,0,9.4,03,09,H32,DT3850D9,1,,,,,
1712694620600, ,B0010002H00000100,20170919004844,244,8.51,1044,1044,919,16.34,01,19,H31,AN4444Z1, ,,,,,
1712694625600, ,B0010002H00000100,20170919005011,242,9.601,1042,1042,917,17.93,01,19,H31,AN4444Z1, ,,,,,
1712698620100,,10010000000000000,20170901151440,250,9.869,1545,1444,1545,29.61,01,09,S11,AP1055E5,9,,,,,
1712698625100,,100100110H0000000,20170901151459,250,9.867,1545,1445,1545,29.63,01,09,S11,AP1055E5,9,,,,,
1712701620500,L7BC016819,100100110H0000000,20170831061714,244,8.1,1700,1700,1700,26.375,01,12,H31,DT0148D1, ,43,QZA,20171130,Y,
1712705810600,I7W0047836,10010000000000000,20170902190140,239,8.65,1192,0,0,19.4,01,02,H31,JU6814A9,1,43,QMB,20171031,C,
1712705815600,I7W0047831,10010000000000000,20170902190151,241,8.9,1190,0,0,20.15,01,02,H31,JU6814A9,1,43,QMB,20171031,C,
1712705910600,I7W0047830,10010000000000000,20170902160426,245,10.754,1200,0,0,24.9,01,02,H31,JU6814A9,1,43,QMB,20171031,C,
1712705915600, ,10010000000000000,20170902160503,245,10.756,1200,1200,1200,24.9,01,02,H31,JU6814A9,1,,,,,
1712708320500,L7EC011228,B0010011020000000,20170901142838,242,11.003,1542,0,0,32.56,01,11,H31,DQ0139D1,1,43,QZA,20171130,C,
1712708325100,MK4BK51046,10010011200000000,20170901134140,244,10.558,1544,0,0,31.43,01,01,H31,DQ0139D1,1,33,QZA,20171125,A,
1712708325200,,B0010011040000080,20170901135311,244,11.321,1544,0,0,33.81,01,09,H31,DQ0139D1,1,,,,,
1712708420100,M7EC009613,20030005200000080,20170901143801,250,8.505,1550,1550,1550,25.88,08,01,S11,DQ0199D2,1,43,QZA,20171031,C,
1712708715100, ,10010011011000030,20170901233833,239,8.95,1892,1737,1892,30.84,01,09,H31,AP2450E5, ,,,,,
1712711020200, ,10030005200000080,20170905210441,244,10.95,1294,1179,1294,26.81,08,09,H33,DT3850D2, ,,,,,
1712711025400,,10030005200000080,20170905212308,250,10.389,1400,1400,1400,28.55,08,09,S11,DT3850D2,9,,,,,
1712711110100, ,10010000000000000,20170902142652,237,9.55,1200,1200,1150,21.4,01,02,H31,JU6814A9, ,,,,,
1712711920400,I7A0030598,10010000000000000,20170901161216,250,10.028,1448,1450,1450,28.28,01,10,S15,AP1055E5,1,43,QEA,20171021,A,
1712711925300,I7A0030596,10010000000000000,20170901160529,246,10.275,1450,1450,1450,28.96,01,10,S15,AP1055E5,1,42,QEA,20171021,A,
1712713110100, ,10012000000000000,20170901230036,247,8.206,1850,1745,1850,28.28,01,09,H31,AR4240E5, ,,,,,
1712716410700,,10011000000000000,20170904103513,240,9,1450,0,0,24.75,01,09,H31,IV6521A1,1,,,,,
1712716925300, ,10010011000000000,20170903044106,242,10.887,1892,0,0,39.28,01,09,H31,AN6666Z1, ,,,,,
1712716925300, ,10010011000000000,20170903044106,242,10.887,1892,0,0,39.28,01,09,H31,AN6666Z1, ,,,,,
1712716925400, ,10010011000000000,20170903045208,242,10.89,1892,0,0,39.31,01,09,H31,AN6666Z1, ,,,,,
1712716925400, ,10010011000000000,20170903045208,242,10.89,1892,0,0,39.31,01,09,H31,AN6666Z1, ,,,,,
1712717020300,,10010011000000000,20170903052245,242,10.892,1892,0,0,38.96,01,09,H31,DP0180D9,1,,,,,
1712717025300,,10010011000000000,20170903052415,242,10.892,1892,0,0,39.15,01,09,H31,DP0180D9,1,,,,,
1712717120100,,10010011000000000,20170903053312,242,10.89,1892,0,0,39.06,01,09,H31,DP0180D9,1,,,,,
1712717125100,,10010011000000000,20170903053451,242,10.892,1892,0,0,39.43,01,09,H31,DP0180D9,1,,,,,
1712717125300,,10010011000000000,20170903055522,242,10.892,1892,0,0,39.46,01,09,H31,DP0180D9,1,,,,,
1712717125400,,10010011000000000,20170903060535,242,10.892,1892,0,0,39.46,01,09,H31,DP0180D9,1,,,,,
1712718120100, ,B00100110H0000000,20170903081641,242,10.646,1692,1527,1692,33,01,09,H31,AN6666Z3, ,,,,,
1712718125100, ,10010000000000000,20170903081647,242,10.648,1690,1527,1690,33.28,01,09,H31,AN6666Z3, ,,,,,
1712718220100,,100100112000000D0,20170903112319,242,10.801,1742,0,0,35.93,01,09,H31,DQ0139D1,1,,,,,
1712718220300,,B00100110H0000000,20170903114335,242,10.803,1742,0,0,35.96,01,09,H31,DQ0139D1,1,,,,,
1712718220400,,100100112000000D0,20170903115341,242,10.795,1742,0,0,35.87,01,09,H31,DQ0139D1,1,,,,,
1712718225100,,10010000000000000,20170903112304,242,10.799,1742,0,0,36.21,01,09,H31,DQ0139D1,1,,,,,
1712718225300,,B00100110H0000000,20170903114330,242,10.803,1742,0,0,36.21,01,09,H31,DQ0139D1,1,,,,,
1712718320200,,10010000000000000,20170903104815,242,11.27,1742,0,0,37.53,01,09,H31,DQ0139D1,1,,,,,
1712718320300,,10010000000000000,20170903110025,242,11.268,1742,0,0,37.46,01,09,H31,DQ0139D1,1,,,,,
1712719020400,L7EC011228,B0010011020000000,20170904024454,242,10,1642,1642,1642,31.193,01,11,H31,DQ0159D1,1,43,QZA,20171130,C,
1712719025400, ,B00100110H0000000,20170904024557,242,10.584,1742,0,0,35.34,01,09,H31,AN6666Z3, ,,,,,
1712719025500, ,B00100110H0000000,20170904025643,242,10.584,1742,0,0,35.53,01,09,H31,AN6666Z3, ,,,,,
1712719320200, ,10010011070040080,20170902080539,242,11.684,1542,1542,1417,32.55,01,09,H31,DT0128D2, ,,,,,
1712719320300,N7EC001010,100100050C0040080,20170902081524,242,10.395,1642,1642,1517,31.65,01,01,H31,DT0128D2, ,42,QZA,20171130,C,
1712719325200, ,10010011070040080,20170902080613,242,11.682,1542,1542,1417,32.65,01,09,H31,DT0128D2, ,,,,,
1712719325300,N7EC001010,100100050C0040080,20170902081601,242,10.395,1642,1642,1517,31.96,01,01,H31,DT0128D2, ,42,QZA,20171130,C,
1712719520100,,10010004070040080,20170902093915,242,8.303,1742,1750,1750,27.59,01,09,H31,AN6666Z2,1,,,,,
1712719520200,,10010004070040080,20170902094942,242,8.303,1742,0,0,27.56,01,09,H31,AN6666Z2,1,,,,,
1712719520400,,10010004070040080,20170902101036,242,8.303,1742,0,0,27.4,01,09,H31,AN6666Z2,1,,,,,
1712719520500,,10010004070040080,20170902102049,241,8.305,1742,0,0,27.37,01,09,H31,AN6666Z2,1,,,,,
1712719520600,,10010004070040080,20170902103007,242,8.305,1742,1750,1750,27.59,01,09,H31,AN6666Z2,1,,,,,
1712719525100,,10010004070040080,20170902094025,242,8.303,1742,1750,1750,27.87,01,09,H31,AN6666Z2,1,,,,,
1712719525300,,10010004070040080,20170902100126,242,8.303,1742,0,0,27.78,01,09,H31,AN6666Z2,1,,,,,
1712719525500,,10010004070040080,20170902102205,242,8.305,1742,0,0,27.75,01,09,H31,AN6666Z2,1,,,,,
1712719525600,,10010004070040080,20170902103127,242,8.307,1742,0,0,27.78,01,09,H31,AN6666Z2,1,,,,,
1712722125400,,10010000000000000,20170904002111,242,11.207,1742,0,0,37.59,01,09,H31,AN4444Z1,1,,,,,
1712722225200,,10010000000000000,20170903230241,244,11.214,1744,0,0,37.78,01,09,H31,AN4444Z1,1,,,,,
1712722225400,,10010000000000000,20170903232319,244,11.211,1744,0,0,37.93,01,09,H31,AN4444Z1,1,,,,,
1712722225500,,10010000000000000,20170903233427,244,11.209,1744,0,0,37.87,01,09,H31,AN4444Z1,1,,,,,
1712726110100,,10010000000000000,20170908151222,239,9.55,1092,0,0,19.93,01,09,H31,GS5143F5,1,,,,,
1712726115100,,10010000000000000,20170908151235,239,9.55,1092,0,0,20.03,01,09,H31,GS5143F5,1,,,,,
1712726210700,,10010000000000000,20170908181311,239,9.1,1100,0,0,18.71,01,09,H31,GS5143F5,1,,,,,
1712726215300, ,10010000000000000,20170908174606,247,8.368,1100,1100,1100,17.78,01,09,H31,GS5143F5,1,,,,,
1712726215400, ,10010000000000000,20170908175321,247,8.368,1100,1100,1100,17.81,01,09,H31,GS5143F5,1,,,,,
1712726215500, ,10010000000000000,20170908180027,247,8.37,1100,1100,1100,17.81,01,09,H31,GS5143F5,1,,,,,
1712726215600, ,10010000000000000,20170908180824,247,9.413,1100,1100,1100,20.09,01,09,H31,GS5143F5,1,,,,,
1712726215700, ,10010000000000000,20170908181328,239,8.901,1100,1065,1100,18.31,01,09,H31,GS5143F5, ,,,,,
1712726315400,,10010000000000000,20170908164658,239,10.273,1092,0,0,21.21,01,09,H31,GS5143F5,1,,,,,
1712727520200,L7B0002563,10030002030100000,20170909073937,242,10.381,1192,1035,1192,21.59,08,01,H31,DT0118D1, ,43,QZA,20171031,C,
1712727525200,,10010000000000000,20170909073725,242,9.899,1242,1085,1242,21.68,01,09,H31,DT0118D1, ,,,,,
1712727620400,,10010011200000030,20170909085617,242,10.373,1042,0,0,20.56,01,09,H31,DT0118D1,1,,,,,
1712727620600,,10010011200000030,20170909091331,242,10.371,1042,0,0,20.53,01,09,H31,DT0118D1,1,,,,,
1712727625200,,10010011200000030,20170909083243,242,9.899,1092,0,0,20.65,01,09,H31,DT0118D1,1,,,,,
1712727625300,,10010011200000030,20170909084147,242,9.9,1092,0,0,20.59,01,09,H31,DT0118D1,1,,,,,
